BRAND, MODEL, TYPE, LINK,image_url
TC Electronic,Ditto Looper,['Loop Pedals and Samplers'],https://reverb.com/p/tc-electronic-ditto-looper,https://rvb-img.reverb.com/image/upload/s--iWK0rxC---/t_card-square/v1571936999/vji9bcmsbxbcgu3eil6i.png
TC Electronic,Hall of Fame 2 Reverb,['Reverb Pedals'],https://reverb.com/p/tc-electronic-hall-of-fame-2,"https://rvb-img.reverb.com/image/upload/s--v1ztci13--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1516733895/vvunu8v7xnyhgpffheek.png"
TC Electronic,Hall of Fame Reverb,['Reverb Pedals'],https://reverb.com/p/tc-electronic-hall-of-fame-reverb,https://rvb-img.reverb.com/image/upload/s--inUu8ljp--/t_card-square/v1534962003/kszlffttr3kadyk4q1c5.jpg
TC Electronic,Polytune 3 Polyphonic Tuner Pedal,['Tuner Pedals'],https://reverb.com/p/tc-electronic-polytune-3-polyphonic-tuner-pedal,"https://rvb-img.reverb.com/image/upload/s--RWFqMCJE--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1521170017/bsqaxhmkv843syeqesd1.png"
TC Electronic,Flashback 2 Delay and Looper,['Delay Pedals'],https://reverb.com/p/tc-electronic-flashback-ii-delay-and-looper,"https://rvb-img.reverb.com/image/upload/s--fRydNCb9--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1516735164/mkjjrstol54rii9lexof.png"
TC Electronic,Flashback Delay & Looper,"['Delay Pedals', 'Loop Pedals and Samplers']",https://reverb.com/p/tc-electronic-flashback,https://rvb-img.reverb.com/image/upload/s--UgpUaV81--/t_card-square/v1552686291/xx0ay7ox8hb9ayrb9i3d.jpg
TC Electronic,Spark Mini Booster,['Overdrive and Boost Pedals'],https://reverb.com/p/tc-electronic-spark-mini,"https://rvb-img.reverb.com/image/upload/s--U1-BFo_m--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1461089521/ltg2kclkmliihktyv1ux.jpg"
TC Electronic,Flashback X4 Delay & Looper,"['Delay Pedals', 'Loop Pedals and Samplers']",https://reverb.com/p/tc-electronic-flashback-x4,"https://rvb-img.reverb.com/image/upload/s--jgSrTZfO--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1460660109/kla7jbioyh1kdxoacery.jpg"
TC Electronic,Corona Chorus,['Chorus and Vibrato'],https://reverb.com/p/tc-electronic-corona-stereo-chorus-2010s-green,https://rvb-img.reverb.com/image/upload/s--y91HmwFb--/t_card-square/v1577490818/k7gypamya3zckhg2l7kq.jpg
TC Electronic,Ditto X2 Looper,['Loop Pedals and Samplers'],https://reverb.com/p/tc-electronic-ditto-x2-looper-2010s-black,"https://rvb-img.reverb.com/image/upload/s--Ozn7t0zg--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1461092853/xdwidvibi3mign9rdesi.jpg"
TC Electronic,Spark Booster,"['EQ Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/tc-electronic-spark-booster-2010s-white,https://rvb-img.reverb.com/image/upload/s--NA0JR9Zp--/t_card-square/v1402693427/awwrvfooud0ogbl6ecbg.jpg
TC Electronic,Polytune 3 Mini Polyphonic Tuning Pedal,['Tuner Pedals'],https://reverb.com/p/tc-electronic-polytune-3-mini-polyphonic-tuning-pedal,https://rvb-img.reverb.com/image/upload/s--WAf0PZk4--/t_card-square/v1559747052/mqqmvpwymhfjgbsgpydo.jpg
TC Electronic,Hall of Fame Mini Reverb,['Reverb Pedals'],https://reverb.com/p/tc-electronic-hall-of-fame-mini-2010s-red,https://rvb-img.reverb.com/image/upload/s--ae1Juf5Y--/t_card-square/v1552686355/wxnt8iujxlwgj2n3arny.jpg
TC Electronic,Polytune 3 Noir Mini Polyphonic Tuning Pedal,['Tuner Pedals'],https://reverb.com/p/tc-electronic-polytune-3-noir-mini-polyphonic-tuning-pedal,https://rvb-img.reverb.com/image/upload/s--CteJoa28--/t_card-square/v1563950446/hvaqyg1kpronqsobx0lc.jpg
TC Electronic,Ditto X4 Looper,['Loop Pedals and Samplers'],https://reverb.com/p/tc-electronic-ditto-x4-looper,"https://rvb-img.reverb.com/image/upload/s--pf43GXUk--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1468342747/r2dbx4oegfp7cjpoodc8.jpg"
TC Electronic,MIMIQ Doubler,"['Chorus and Vibrato', 'Delay Pedals']",https://reverb.com/p/tc-electronic-mimiq,"https://rvb-img.reverb.com/image/upload/s--f5Fs1O4R--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1476460397/oetw7tlzg9ixaxhxbm9d.jpg"
TC Electronic,Sub N' Up Octaver,['Octave and Pitch-Shifting Pedals'],https://reverb.com/p/tc-electronic-sub-n-up-octaver,https://rvb-img.reverb.com/image/upload/s--fCiN2fO6--/t_card-square/v1594137669/jioxk4hcwlyk2wi1spim.jpg
TC Electronic,MojoMojo Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/tc-electronic-mojomojo-overdrive-2010s-rust,"https://rvb-img.reverb.com/image/upload/s--EGcu_p_E--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1461602630/qztu7dzphsh2podvv94z.jpg"
TC Electronic,Sub N' Up Mini Octaver,['Octave and Pitch-Shifting Pedals'],https://reverb.com/p/tc-electronic-sub-n-up-mini-octaver,"https://rvb-img.reverb.com/image/upload/s--WRkPNYzG--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1505242127/zykshr2u79jpiaycaxuq.jpg"
TC Electronic,Polytune,['Tuner Pedals'],https://reverb.com/p/tc-electronic-polytune,https://rvb-img.reverb.com/image/upload/s--UwNiR5p8--/t_card-square/v1628098712/obsqxp5blwbsnmxi2nvl.jpg
TC Electronic,Flashback Mini Delay,['Delay Pedals'],https://reverb.com/p/tc-electronic-flashback-mini-2010s-blue,https://rvb-img.reverb.com/image/upload/s--3xYELklI--/t_card-square/v1435853244/dnblp7ze9jij79cmmxzk.jpg
TC Electronic,Plethora X5 TonePrint Multi-Effects Pedalboard,['Multi-Effects Pedals and Processors'],https://reverb.com/p/tc-electronic-plethora-x5-toneprint-multi-effects-pedalboard,https://rvb-img.reverb.com/image/upload/s--Q9QRpbNk--/t_card-square/v1598887692/jfxtwzuqlm816mupqe6c.jpg
TC Electronic,ND-1 Nova Delay,['Delay Pedals'],https://reverb.com/p/tc-electronic-nd-1-nova-delay-2010s-black,"https://rvb-img.reverb.com/image/upload/s--Sa2x1K_d--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1459963326/abewmpsxr2ihvdlmaxcx.jpg"
TC Electronic,Dark Matter Distortion,['Distortion Pedals'],https://reverb.com/p/tc-electronic-dark-matter-2010s-black,https://rvb-img.reverb.com/image/upload/s--wNXkk1eK--/t_card-square/v1550681325/qmccdfwtcmkht4hl2mse.jpg
ThorpyFX,The Dane Peter Honore Signature Overdrive and Boost,['Overdrive and Boost Pedals'],https://reverb.com/p/thorpyfx-the-dane-peter-honore-signature-overdrive-and-boost,https://rvb-img.reverb.com/image/upload/s--az-OL359--/t_card-square/v1622044383/fpz1qfxtb5y0kg3ipbxo.jpg
ThorpyFX,Fallout Cloud Fuzz,['Fuzz Pedals and Effects'],https://reverb.com/p/thorpyfx-fallout-cloud-fuzz,"https://rvb-img.reverb.com/image/upload/s--u49AW7Mj--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1477675373/vmmqn02nu42did7tubkb.jpg"
ThorpyFX, Camoflange Flanger,['Flanger Pedals'],https://reverb.com/p/thorpyfx-camoflange-flanger,https://rvb-img.reverb.com/image/upload/s--2zx4Wx74--/t_card-square/v1575663467/id92zgsdh6f8zpxwcbfj.jpg
ThorpyFX,Fat General V2 Parallel Compressor,['Compressor Pedals'],https://reverb.com/p/thorpyfx-fat-general-v2-parallel-compressor-2018,https://rvb-img.reverb.com/image/upload/s--ZFyf9iKW--/t_card-square/v1622044340/tmir2euraqvuw2ga6w0r.jpg
ThorpyFX,Scarlet Tunic Analog Amp Emulator,['Amp Modeling Pedals'],https://reverb.com/p/thorpyfx-scarlet-tunic-analog-amp-emulator,https://rvb-img.reverb.com/image/upload/s--Ej2TeA33--/t_card-square/v1654607792/ai5latsyndpiknnus5iz.jpg
ThorpyFX,Deep Oggin Chorus/Vibrato,['Chorus and Vibrato'],https://reverb.com/p/thorpyfx-deep-oggin-chorus-slash-vibrato-2018,https://rvb-img.reverb.com/image/upload/s--WvMMH906--/t_card-square/v1549303516/w1t3xms6rwh3nim3oe3m.png
ThorpyFX,Field Marshal Fuzz,['Fuzz Pedals and Effects'],https://reverb.com/p/thorpyfx-field-marshal,https://rvb-img.reverb.com/image/upload/s--W80fUVNo--/t_card-square/v1589231689/gtqv3zgteeuhrfbehqn9.jpg
ThorpyFX, The Bunker,['Overdrive and Boost Pedals'],https://reverb.com/p/thorpyfx-the-bunker,https://rvb-img.reverb.com/image/upload/s--nEhfobT4--/t_card-square/v1606167039/zm0ljoin1yfhyuoxyyk7.jpg
ThorpyFX,Heavy Water Dual Boost,['Overdrive and Boost Pedals'],https://reverb.com/p/thorpyfx-heavy-water-dual-boost,https://rvb-img.reverb.com/image/upload/s--rdqSEeEu--/t_card-square/v1588282554/e1z8ux1obziolsyi6b7z.jpg
ThorpyFX,Fallout Cloud Fuzz BC108,['Fuzz Pedals and Effects'],https://reverb.com/p/thorpyfx-fallout-cloud-fuzz-bc108,https://rvb-img.reverb.com/image/upload/s--Es6Add8k--/t_card-square/v1667576682/jqiqsuqqy8tavtzbu4za.png
ThorpyFX,Boneyard Fuzz,['Fuzz Pedals and Effects'],https://reverb.com/p/thorpyfx-boneyard-fuzz,https://rvb-img.reverb.com/image/upload/s--0gxUIAx8--/t_card-square/v1646839504/ceqcoynv7ayj7syrolyt.png
ThorpyFX,Team Medic V2 Buffer / EQ / Boost,"['Buffer', 'EQ Pedals']",https://reverb.com/p/thorpyfx-team-medic-v2-buffer-slash-eq-slash-boost,https://rvb-img.reverb.com/image/upload/s--jF5UyNDS--/t_card-square/v1548188139/rgtbdvq5vgyiwo1brwuv.jpg
ThorpyFX,Peacekeeper V2 Low-Gain Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/thorpyfx-peacekeeper-v2-low-gain-overdrive-2018,https://rvb-img.reverb.com/image/upload/s--qEaurIY5--/t_card-square/v1543358434/k6jg50xomrvcf3hceps9.jpg
ThorpyFX,Gunshot Overdrive V1,['Overdrive and Boost Pedals'],https://reverb.com/p/thorpyfx-gunshot-overdrive,"https://rvb-img.reverb.com/image/upload/s--2SDmKtJP--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1477341750/fgz4c49kiqa0r3xi7bfk.jpg"
ThorpyFX,Pulse Doppler,"['Chorus and Vibrato', 'Phaser Pedals']",https://reverb.com/p/thorpyfx-pulse-doppler,https://rvb-img.reverb.com/image/upload/s--rsstsobk--/t_card-square/v1627486529/haidbvmgtq5cljn6flin.jpg
ThorpyFX,Veteran (Silicon) V2 Fuzz,['Fuzz Pedals and Effects'],https://reverb.com/p/thorpyfx-veteran-silicon-v2-fuzz-2018,https://rvb-img.reverb.com/image/upload/s--6wEmYTYD--/t_card-square/v1543358434/y1lsq0xbzpi60wrctua6.jpg
ThorpyFX,Warthog Distortion,['Distortion Pedals'],https://reverb.com/p/thorpyfx-warthog-distortion,"https://rvb-img.reverb.com/image/upload/s--AR4OqqPE--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1477341442/izrzb04jxikinm1ilawr.jpg"
ThorpyFX,Gunshot Overdrive V2,['Overdrive and Boost Pedals'],https://reverb.com/p/thorpyfx-gunshot-overdrive-v2-2018,https://rvb-img.reverb.com/image/upload/s--ZMwpIFHF--/t_card-square/v1549040471/tjoyg9m6dfdvpfinrru1.jpg
ThorpyFX,Warthog Distortion V2,['Distortion Pedals'],https://reverb.com/p/thorpyfx-warthog-distortion-v2-2018,https://rvb-img.reverb.com/image/upload/s--25qXyVmX--/t_card-square/v1689014838/uwkybltqslr04zma8sdk.png
ThorpyFX,Veteran (Silicon) V1 Fuzz,['Fuzz Pedals and Effects'],https://reverb.com/p/thorpyfx-the-veteran-silicon-fuzz-v1,"https://rvb-img.reverb.com/image/upload/s--xDiLN7OZ--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1508785687/hudbtxhm0iemxcjalwxl.jpg"
ThorpyFX,Peacekeeper V1 Low-Gain Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/thorpyfx-peacekeeper-low-gain-overdrive,"https://rvb-img.reverb.com/image/upload/s--w5TIHJCH--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1477340817/gwfynahjjdhe3ml2ab4e.jpg"
ThorpyFX,Fat General V1 Parallel Compressor,['Compressor Pedals'],https://reverb.com/p/thorpyfx-the-fat-general-compressor,https://rvb-img.reverb.com/image/upload/s--UgklCzpQ--/t_card-square/v1522177096/pgkvh982ppwlfaysjxda.jpg
ThorpyFX,Muffroom Cloud Fuzz,['Fuzz Pedals and Effects'],https://reverb.com/p/thorpyfx-muffroom-cloud-fuzz,https://rvb-img.reverb.com/image/upload/s--yb372uLn--/t_card-square/v1544719337/f8vwsmrzkwppdw0zh0l7.png
ThorpyFX,Chain Home Tremolo,['Tremolo Pedals'],https://reverb.com/p/thorpyfx-the-chain-home-tremolo,"https://rvb-img.reverb.com/image/upload/s--_pbr6dP2--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1509652220/epqc0jzgvoocfkeqlrdm.jpg"
Universal Audio,Dream ’65 Reverb Amplifier,['Amp Modeling Pedals'],https://reverb.com/p/universal-audio-dream-65-reverb-amplifier,https://rvb-img.reverb.com/image/upload/s--GIMmNVpD--/t_card-square/v1653317403/oscbkrefggoi3tqqunyu.png
Universal Audio,Ruby ’63 Top Boost Amplifier,['Amp Modeling Pedals'],https://reverb.com/p/universal-audio-ruby-63-top-boost-amplifier,https://rvb-img.reverb.com/image/upload/s--ylShrIU7--/t_card-square/v1653317314/m32hi1cfaqhqxiyn4dsm.png
Universal Audio,Golden Reverberator Pedal,['Reverb Pedals'],https://reverb.com/p/universal-audio-golden-reverberator,https://rvb-img.reverb.com/image/upload/s--QQJWQ4fm--/t_card-square/v1629739379/jvmkioekne7bnf2cbtzr.jpg
Universal Audio,Starlight Echo Station Pedal,['Delay Pedals'],https://reverb.com/p/universal-audio-starlight-echo-station,https://rvb-img.reverb.com/image/upload/s--0NWNetTE--/t_card-square/v1629739411/nbwgmfzreciuo08qwotz.jpg
Universal Audio, Astra Modulation Machine Pedal,"['Chorus and Vibrato', 'Flanger Pedals']",https://reverb.com/p/universal-audio-astra-modulation-machine,https://rvb-img.reverb.com/image/upload/s--IQam_wSa--/t_card-square/v1629739440/jethzkbajk4kfphobigu.jpg
Universal Audio,Woodrow ’55 Instrument Amplifier,['Amp Modeling Pedals'],https://reverb.com/p/universal-audio-woodrow-55-instrument-amplifier,https://rvb-img.reverb.com/image/upload/s--LcfWaiHK--/t_card-square/v1653317235/jdklf9eoeatmffqjrk7g.png
Vox,V847A Wah with 9V Jack,['Filter and Wah Pedals'],https://reverb.com/p/vox-v847a-wah-with-9v-jack,https://rvb-img.reverb.com/image/upload/s--t5rqW2_V--/t_card-square/v1673973536/jw0hdldoagfqcudke2bu.png
Vox,V845 Classic Wah,['Filter and Wah Pedals'],https://reverb.com/p/vox-v845-classic-wah-black-2010s,"https://rvb-img.reverb.com/image/upload/s--EMoZrCNF--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1468259573/kntmnvrz9pla6kjvbg03.jpg"
Vox,VE-ME Valvenergy Mystic Edge,['Preamps'],https://reverb.com/p/vox-ve-me-valvenergy-mystic-edge,https://rvb-img.reverb.com/image/upload/s--OFQczFmQ--/t_card-square/v1581580043/lbbssz7lffobhjpdtinq.jpg
Vox,V846HW Hand-Wired Wah,['Filter and Wah Pedals'],https://reverb.com/p/vox-v846hw,"https://rvb-img.reverb.com/image/upload/s--zegdOglb--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1459797570/ylkdol47gqh4optujbr3.jpg"
Vox,VE-SD Valvenergy Silk Drive,['Overdrive and Boost Pedals'],https://reverb.com/p/vox-ve-sd-valvenergy-silk-drive,https://rvb-img.reverb.com/image/upload/s--OpigWS5C--/t_card-square/v1581580042/mossnjpqowsb8ilr8ovj.jpg
Vox,Satchurator,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/vox-satchurator,"https://rvb-img.reverb.com/image/upload/s--HgPK6-Ub--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1449095664/j7kodkmo1i0r9niinqkq.jpg"
Vox,SL2G StompLab IIG Modeling Guitar Processor,['Multi-Effects Pedals and Processors'],https://reverb.com/p/vox-sl2g-stomplab-iig-modeling-guitar-processor,"https://rvb-img.reverb.com/image/upload/s--LMZZL974--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1478019491/ao8rsbxcvfeq02f437zc.png"
Vox,V847-C Wah,['Filter and Wah Pedals'],https://reverb.com/p/vox-v847-c-wah,https://rvb-img.reverb.com/image/upload/s--_XJBnuTk--/t_card-square/v1598552781/hffkfghxclrg76cks5ck.jpg
Vox,VE-CD Valvenergy Copperhead Drive,['Overdrive and Boost Pedals'],https://reverb.com/p/vox-ve-cd-valvenergy-copperhead-drive,https://rvb-img.reverb.com/image/upload/s--Fuq5SSYm--/t_card-square/v1581580041/sm2dgcjsgw3cke77rlxz.jpg
Vox,VE-CE Valvenergy Cutting Edge,['Distortion Pedals'],https://reverb.com/p/vox-ve-ce-valvenergy-cutting-edge,https://rvb-img.reverb.com/image/upload/s--GWvbbri---/t_card-square/v1581580041/umlotcoqc1xeq0fdygun.jpg
Vox,DelayLab Ultimate Delay,"['Delay Pedals', 'Loop Pedals and Samplers']",https://reverb.com/p/vox-delay-lab-2012,"https://rvb-img.reverb.com/image/upload/s--1IVmYetx--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1461170339/pk3ypap6t2lk3tu9x6gy.jpg"
Vox,SL1G StompLab IG Modeling Guitar Processor,['Multi-Effects Pedals and Processors'],https://reverb.com/p/vox-sl1g-stomplab-ig-modeling-guitar-processor,"https://rvb-img.reverb.com/image/upload/s--azDB4tRf--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1478018787/ktybg1sghduyuj6dkeso.png"
Vox,SL2B StompLab IIB Modeling Bass Processor,['Multi-Effects Pedals and Processors'],https://reverb.com/p/vox-sl2b-stomplab-iib-modeling-bass-processor,"https://rvb-img.reverb.com/image/upload/s--obcsbNqt--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1478024872/mnwrkdhjqbkpurljdvks.png"
Vox,VXT-1 Tuner,['Tuner Pedals'],https://reverb.com/p/vox-vxt-1-tuner,https://rvb-img.reverb.com/image/upload/s--k92-GaRC--/t_card-square/v1579727827/qbw5fn4uyndg6kcvkf0o.jpg
Vox,Time Machine Delay,['Delay Pedals'],https://reverb.com/p/vox-time-machine-delay,https://rvb-img.reverb.com/image/upload/s--eHNmk1DR--/t_card-square/v1635187426/tbsefwqxx8yb9zolzbvd.jpg
Vox,Ice 9 Overdrive,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/vox-ice-9-overdrive,"https://rvb-img.reverb.com/image/upload/s--wZRQPYAF--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1445028276/f76cqg91oim50knxqwiw.jpg"
Vox,SL1B StompLab IB Modeling Bass Processor,['Multi-Effects Pedals and Processors'],https://reverb.com/p/vox-sl1b-stomplab-ib-modeling-bass-processor,"https://rvb-img.reverb.com/image/upload/s--WiY6h-o3--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1478024096/ztbryft9uk1dp6dsitfz.png"
Vox,Valvetronix Tonelab ST,['Multi-Effects Pedals and Processors'],https://reverb.com/p/vox-valvetronix-tonelab-st,https://rvb-img.reverb.com/image/upload/s--6I3wCjvs--/t_card-square/v1651854359/hm8wz0ecgypfx7ypuhxq.png
Vox,Clyde McCoy Wah,['Filter and Wah Pedals'],https://reverb.com/p/vox-clyde-mccoy-wah,https://rvb-img.reverb.com/image/upload/s--bmEZImhc--/t_card-square/v1706827820/shc5lxui3eaj7ceuybum.png
Vox,V846 Wah,['Filter and Wah Pedals'],https://reverb.com/p/vox-v846-wah,https://rvb-img.reverb.com/image/upload/s--PXBjD-TQ--/t_card-square/v1706828098/asirug6mgedritxvczta.png
Vox,ToneLab LE,['Multi-Effects Pedals and Processors'],https://reverb.com/p/vox-tonelab-le-gray-2010s,"https://rvb-img.reverb.com/image/upload/s--qBdcu6bK--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1468254417/prlx4z8tcwkiddtwhmad.jpg"
Vox,V847-AUJ Limited Edition Union Jack Wah,['Filter and Wah Pedals'],https://reverb.com/p/vox-v847-auj-limited-edition-union-jack-wah,https://rvb-img.reverb.com/image/upload/s--dTodHrFl--/t_card-square/v1710773529/ifrhe7pmdwydn05ilvee.png
Vox,V830 Distortion Booster,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/vox-distortion-booster,https://rvb-img.reverb.com/image/upload/s--yqQa-Dq4--/t_card-square/v1706887320/hnmk546obiguoajcgkqz.png
Walrus Audio,Julia Chorus/Vibrato V2,['Chorus and Vibrato'],https://reverb.com/p/walrus-audio-julia-chorus-slash-vibrato-v2,https://rvb-img.reverb.com/image/upload/s--ycE2loZG--/t_card-square/v1579274148/xskurirfjj4bgjcqsoee.jpg
Walrus Audio,Slö Multi-Texture Reverb,['Reverb Pedals'],https://reverb.com/p/walrus-audio-slo,https://rvb-img.reverb.com/image/upload/s--Ij_JprIv--/t_card-square/v1584647972/e8k8crjv4xmlzcovwomj.jpg
Walrus Audio,ARP-87 Multi Function Delay,['Delay Pedals'],https://reverb.com/p/walrus-audio-arp-87-multi-function-delay,"https://rvb-img.reverb.com/image/upload/s--WZomzHJe--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1502579710/iv15yze6a4lrmv8vgk6o.jpg"
Walrus Audio,Fathom Multi-Function Reverb,['Reverb Pedals'],https://reverb.com/p/walrus-audio-fathom-multi-function-reverb,"https://rvb-img.reverb.com/image/upload/s--pLhiccYi--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1516039399/dutycoxjwt6l5xgcrej9.png"
Walrus Audio,Julianna Deluxe Chorus/Vibrato,['Chorus and Vibrato'],https://reverb.com/p/walrus-audio-julianna-deluxe-chorus-slash-vibrato,https://rvb-img.reverb.com/image/upload/s--R4iwcrY8--/t_card-square/v1599668494/uvbqq4lrwqvxx62mjsst.jpg
Walrus Audio,Monument Harmonic Tap Tremolo V2,['Tremolo Pedals'],https://reverb.com/p/walrus-audio-monument-harmonic-tap-tremolo-v2,https://rvb-img.reverb.com/image/upload/s--rFVu16oh--/t_card-square/v1552927309/pi61sdmyekjpdwuqidhh.jpg
Walrus Audio,Mako  ACS1 Amp + Cab Simulator,"['Amp Modeling Pedals', 'Cab Sims']",https://reverb.com/p/walrus-audio-mako-acs1-amp-plus-cab-simulator,https://rvb-img.reverb.com/image/upload/s--Rtv8zKnc--/t_card-square/v1611274460/kbozcwci02jgydjw01ss.png
Walrus Audio,Slötvå Multi-Texture Reverb,['Reverb Pedals'],https://reverb.com/p/walrus-audio-slotva-multi-texture-reverb,https://rvb-img.reverb.com/image/upload/s--M8OXpNU8--/t_card-square/v1641919532/fvrmbnyrvgsvmxqzihtx.jpg
